GeneID	Chr	Length	Symbol	type_of_gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
10951	17	2676	CBX1	protein-coding	-0.0326500697525643	6.36759810703836	-0.349526014114671	0.730414504496462	0.848388197869504	-7.23686764863086
84233	11	818	TMEM126A	protein-coding	-0.0461953403168126	4.00633182950793	-0.349425648877594	0.730488671773263	0.848397231354224	-6.8847388314459
51006	20	2461	SLC35C2	protein-coding	-0.035557651785058	5.54854785867422	-0.349131996863752	0.730705688506382	0.848572154982103	-7.15246366051925
8170	18	4167	SLC14A2	protein-coding	0.089147740696561	2.01496929013067	0.349092729142586	0.73083567749745	0.848645990253514	-6.35247724716483
9530	8	2182	BAG4	protein-coding	-0.0513612182399189	4.03539507121996	-0.348883913882443	0.730969149200775	0.848723855863774	-6.89150539906324
140465	12	869	MYL6B	protein-coding	0.0391509087965723	4.73131976771518	0.348381309425374	0.731260572305429	0.848985087080137	-7.03196836749978
30000	19	5452	TNPO2	protein-coding	-0.0322075828125366	6.57226711202345	-0.348223683398831	0.731377103616416	0.849043241925344	-7.25427490220759
10827	5	2886	FAM114A2	protein-coding	0.0389050795894799	5.10702757290308	0.348057238752271	0.731500161695082	0.849108962330952	-7.09426300743704
55449	14	3380	DHRS4-AS1	ncRNA	0.0564427265407383	3.45413187262411	0.347378959833152	0.732001712891078	0.84957102073529	-6.74580015794258
8487	14	1359	GEMIN2	protein-coding	-0.0504314935393247	3.62686837133455	-0.347339108462041	0.732031184702737	0.84957102073529	-6.7916409975619
22795	14	5046	NID2	protein-coding	0.125111771470109	0.245678249728078	0.347153950067575	0.732168122928057	0.849635508355264	-5.90320177388576
222255	7	7079	ATXN7L1	protein-coding	0.0425018605844038	4.41616534760912	0.347084181837966	0.732219724040733	0.849635508355264	-6.97307757191417
2968	6	1716	GTF2H4	protein-coding	0.0353740857699673	5.35583009026712	0.346924972211235	0.732337481577391	0.849694995194977	-7.12951315689132
4482	8	1972	MSRA	protein-coding	-0.045871436357874	3.95585100011869	-0.346796588186231	0.732432444266867	0.8497280258998	-6.8738191959886
84924	19	5288	ZNF566	protein-coding	-0.0663503385102874	2.56241678897888	-0.346696672171405	0.73250635288472	0.84973662704374	-6.50777445139609
51124	18	1481	IER3IP1	protein-coding	-0.0389145934210173	5.22628058133828	-0.346191963096406	0.732879730793037	0.850082276714927	-7.11266156557519
79848	8	4718	CSPP1	protein-coding	0.0363687534852014	5.27146185818344	0.346114071572352	0.732937360109951	0.850082276714927	-7.11853689301953
54820	16	4005	NDE1	protein-coding	0.0362072113360575	5.22809575124869	0.345523079373475	0.733374668193242	0.850512286490738	-7.11278960385586
10600	21	3038	USP16	protein-coding	0.0378842619638344	5.85002009515731	0.345280601858563	0.733660245612705	0.850739987263933	-7.18710747486713
6450	21	1286	SH3BGR	protein-coding	0.0947291135404844	1.29194010900509	0.345077883274408	0.733704155226215	0.850739987263933	-6.1560199491584
4947	15	1915	OAZ2	protein-coding	-0.0339044457503131	5.81156874700249	-0.344985113469435	0.733772820276602	0.850742412476383	-7.18324881511936
11320	2	8515	MGAT4A	protein-coding	0.043793258954667	4.31565418788349	0.344793696601671	0.733914507777837	0.850829492415221	-6.95357634102205
285362	3	2161	SUMF1	protein-coding	0.0752725635185446	2.09554883203832	0.344473376750535	0.734151631611595	0.851027186172403	-6.37702883996069
50865	12	1209	HEBP1	protein-coding	0.04956472651403	3.69966922926106	0.343947090027353	0.73454128630134	0.851401641509734	-6.81082783826149
7818	1	1652	DAP3	protein-coding	-0.0305394386567001	6.73260587734727	-0.343854980898426	0.734609490079877	0.851403471225354	-7.26789587085218
6834	9	1037	SURF1	protein-coding	-0.0475144592483416	3.77375412944245	-0.34349346623716	0.734877201593024	0.851636506679718	-6.83034550634905
3842	5	8708	TNPO1	protein-coding	0.0300813244371915	8.02804494492366	0.343193607495237	0.735099281560224	0.851685907434841	-7.32030028007507
55827	1	3293	DCAF6	protein-coding	0.0371001791453009	5.02113589681145	0.34308048160868	0.735183070524636	0.851685907434841	-7.08285422041976
100287981	1	858	NA	NA	0.0950542495410135	1.37778505551786	0.343080149151994	0.735183316770378	0.851685907434841	-6.1790449315307
80198	11	2400	MUS81	protein-coding	-0.0351621766275863	5.49606243570409	-0.343075961199699	0.73518641872711	0.851685907434841	-7.14841926059322
134218	5	6208	DNAJC21	protein-coding	0.0338196991678208	6.42090902091218	0.34252684836655	0.735593179104991	0.852079879965797	-7.24382905096055
5300	19	997	PIN1	protein-coding	0.0344366088920806	5.8801955952972	0.342379293762673	0.735702495163812	0.852129265448959	-7.19147627690769
57092	3	2239	PCNP	protein-coding	0.030920907299582	7.27817145047402	0.342121010901745	0.735893858311981	0.852217465082394	-7.30037981506846
83640	15	1146	RAMAC	protein-coding	-0.0406732380648876	4.56469007642998	-0.342010556378531	0.735975700050456	0.852217465082394	-7.00402319724579
606495	1	3551	CYB5RL	protein-coding	0.049995431263556	4.20071603438749	0.342326364086418	0.735978710748048	0.852217465082394	-6.93010525798201
8665	11	1256	EIF3F	protein-coding	0.0300515838272844	6.83175833904221	0.34107030840681	0.736672511379062	0.852900654284744	-7.27565077961054
9941	3	3146	EXOG	protein-coding	-0.0515180184320683	3.72510938286269	-0.340982293150002	0.736737750842962	0.852900654284744	-6.81887353741171
4069	12	1516	LYZ	protein-coding	0.0480062738004826	5.41450664344775	0.343026673800078	0.736768943004092	0.852900654284744	-7.13706876150179
29761	21	4968	USP25	protein-coding	0.0975454891459368	1.22106435497993	0.340327205701601	0.737223384920472	0.853282758144533	-6.13928593537586
3178	12	1925	HNRNPA1	protein-coding	0.0295276484414296	11.0507820934038	0.340240296966306	0.737287821224938	0.853282758144533	-7.35136730964185
199704	19	4194	ZNF585A	protein-coding	0.093097178713811	1.31130659315779	0.340168078342214	0.7373413674289	0.853282758144533	-6.16272504823477
6128	12	1130	RPL6	protein-coding	-0.0305583837270941	10.3424236667875	-0.34013471053496	0.737366108317559	0.853282758144533	-7.34865153782603
126133	19	3106	ALDH16A1	protein-coding	0.0350217504104796	5.26764381044199	0.339902216996539	0.737538501078615	0.853346874291997	-7.1202480821392
54708	10	3926	Mar-05	protein-coding	-0.0366867146696873	5.14585259139891	-0.339879874081711	0.73755506898467	0.853346874291997	-7.10334392486949
23233	2	2594	EXOC6B	protein-coding	0.0961051658235976	1.22088747853588	0.339621426414848	0.737746724824	0.853458144929881	-6.13951247135376
57002	7	871	YAE1	protein-coding	0.048902704683858	3.7913725047261	0.339570067198464	0.737784813134079	0.853458144929881	-6.83553910724289
200634	2	1068	KRTCAP3	protein-coding	0.134141156898739	0.0111018561088494	0.339193310619602	0.738064239338393	0.853704101602582	-5.85402660672177
6525	22	3294	SMTN	protein-coding	-0.0420490930232464	4.28545549495292	-0.338359745510736	0.738682595815286	0.854281024457727	-6.95026197962025
114044	21	2314	MCM3AP-AS1	ncRNA	0.0376111083084192	4.77725778442656	0.338340715327	0.738696714943101	0.854281024457727	-7.04369031422225
652968	22	1622	CASTOR1	protein-coding	-0.138305483589157	-0.0316231751060398	-0.338006868109079	0.738944422770233	0.854378157888303	-5.84600073765207
6100	7	1121	RP9	protein-coding	0.0391338280017891	4.66969255408244	0.33797300590679	0.738969549465641	0.854378157888303	-7.02455299515163
145165	13	1599	ST13P4	pseudo	-0.0761100584661143	2.10820703754082	-0.337855100986914	0.739057040537986	0.854378157888303	-6.3838980145738
388789	20	493	SMIM26	protein-coding	-0.0584653076252665	3.18944316281982	-0.337817905467002	0.739084642142933	0.854378157888303	-6.67965950614759
283131	11	3735	NEAT1	ncRNA	-0.178492038460492	8.40541930888262	-0.376372314930896	0.739114996122951	0.854378157888303	-7.28981031663497
100507061	2	807	NA	NA	0.0579224228283055	3.35493730658261	0.337283298958024	0.739481396541251	0.854661533166837	-6.72327690254834
91647	17	1552	ATPAF2	protein-coding	0.0445794979765528	4.2240307086059	0.337266450273202	0.739493901887919	0.854661533166837	-6.93710870898241
57617	15	3895	VPS18	protein-coding	-0.0353670947974591	5.40518291474507	-0.337064302839834	0.739643944534485	0.854709884616332	-7.13954506923406
9742	16	5268	IFT140	protein-coding	0.0599980819323288	3.14202699112457	0.337029866505796	0.739669505749434	0.854709884616332	-6.66656895183261
115353	1	1714	LRRC42	protein-coding	0.0541184075494971	3.3632290815406	0.336742418796308	0.739882882963839	0.8548791465999	-6.72565582795011
226	16	2787	ALDOA	protein-coding	-0.0280810070282902	9.90727383904645	-0.33650918797544	0.740056029941051	0.855001899160716	-7.34736698874564
3189	10	2412	HNRNPH3	protein-coding	-0.0309014638688577	7.854811345417	-0.336384643454721	0.740148495695778	0.855031425284428	-7.31938220174246
26330	19	1492	GAPDHS	protein-coding	0.0714652504336326	2.29968252996126	0.336070865935122	0.740381471901201	0.855223251326534	-6.43775819839098
84858	10	3182	ZNF503	protein-coding	-0.0530649659775069	3.61683042406475	-0.33594350244618	0.74047604515563	0.855230664897643	-6.79300677931104
728066	2	2023	FAM133DP	pseudo	0.0474663007170884	3.84849553316241	0.335881967306227	0.740521739345208	0.855230664897643	-6.85095880333083
6920	1	1586	TCEA3	protein-coding	0.181549001424635	-0.382638121728732	0.335922896468647	0.741457821016008	0.856234366054903	-5.77067074468949
11102	3	3500	RPP14	protein-coding	-0.0385766811916775	4.87788777215014	-0.334439059438155	0.741593482932628	0.856250865613232	-7.06275704722526
55035	9	4435	NOL8	protein-coding	-0.0361643279757098	6.14350389755665	-0.334668388208209	0.741606117897117	0.856250865613232	-7.22127761971134
669	7	2106	BPGM	protein-coding	0.0518039574105765	3.46562999696666	0.334122708711555	0.741828529968652	0.856336844859656	-6.75359058223011
9146	17	2911	HGS	protein-coding	0.0341305487692604	6.11039189606374	0.33409163335482	0.741851620206883	0.856336844859656	-7.21821235527764
51119	7	1605	SBDS	protein-coding	0.033822869165019	6.69049284752094	0.33414520865068	0.741887111688486	0.856336844859656	-7.26804733887503
25777	22	3908	SUN2	protein-coding	-0.0288553929288645	7.13124650615099	-0.333961078728109	0.741948630275148	0.856336844859656	-7.29627544202961
123355	15	1450	LRRC28	protein-coding	0.0632980354571562	2.5874184138249	0.333703627623405	0.742139945134311	0.856348470206624	-6.51838994112963
285282	3	3883	RABL3	protein-coding	-0.0341527328030018	5.50040678885282	-0.333685483628335	0.742153428792532	0.856348470206624	-7.15223936818702
55010	12	3081	PARPBP	protein-coding	-0.0340144730272973	5.67309228753588	-0.333676992171745	0.742159739223598	0.856348470206624	-7.17201016441293
23019	16	8711	CNOT1	protein-coding	0.0277091057498064	9.18368956651182	0.333466612091902	0.742316089271262	0.856451544311797	-7.34161165713623
1729	5	5790	DIAPH1	protein-coding	0.0277936272295555	9.15478029976951	0.333297149307204	0.742442038782029	0.856519528175097	-7.34132299719882
8732	6	4463	RNGTT	protein-coding	0.0319809701324378	6.2193481789637	0.332879827808705	0.742752235553563	0.856800037744988	-7.22918209032867
5982	7	1694	RFC2	protein-coding	-0.0300607054534551	6.62874466040583	-0.332742887849339	0.742854033399705	0.856807456040591	-7.26406009219753
64763	19	3130	ZNF574	protein-coding	-0.0396300605579468	4.41967134714486	-0.332690790507427	0.742892762573734	0.856807456040591	-6.97933733910129
100507178	1	4800	SLFNL1-AS1	ncRNA	-0.0464515299290718	4.23170874129809	-0.332525165470304	0.743048421326327	0.856909644989544	-6.94078852641684
399669	19	2334	ZNF321P	pseudo	-0.0884761242151574	1.44353596104305	-0.332231421957387	0.743234287594566	0.857046648725046	-6.20096045607805
26771	13	72	SNORD102	snoRNA	-0.0930069884536597	1.26440478260487	-0.33097240374091	0.744170604222494	0.858048917383313	-6.15434529268834
148418	1	1803	SAMD13	protein-coding	-0.10392668691194	1.0434933249711	-0.33057187268499	0.744468559903546	0.858315024089445	-6.09827091257962
8535	17	2649	CBX4	protein-coding	-0.031995515991388	5.93896643493773	-0.330476136606776	0.744539784229657	0.858319702541343	-7.20204617243298
57599	3	3692	WDR48	protein-coding	-0.0337349888877837	5.51752777739879	-0.33010444988255	0.744816328593864	0.858487069057622	-7.15550170416689
2280	20	1992	FKBP1A	protein-coding	-0.0280890187123965	8.88478758557558	-0.330100424907819	0.744819323471465	0.858487069057622	-7.3389465449527
9524	19	1163	TECR	protein-coding	-0.0301514216223574	6.53097161516338	-0.329605728525623	0.745187445661913	0.858833907658152	-7.25754497956435
23264	22	5868	ZC3H7B	protein-coding	-0.0292524201067325	6.79180698128915	-0.329499620874149	0.745266412531994	0.858847460162895	-7.27703725830465
84546	19	88	SNORD35B	snoRNA	-0.0916605729915301	1.46942483747131	-0.329385106594179	0.745351638975775	0.858868223126369	-6.20881865232682
92906	2	3035	HNRNPLL	protein-coding	0.0471939815859357	3.8227506052142	0.32920110273435	0.745488589584701	0.858948578694698	-6.84688082431769
153	10	2862	ADRB1	protein-coding	-0.0756917552252365	2.11607152182093	-0.328934202135173	0.745687254084765	0.859063220646714	-6.38909026219958
79663	3	1936	HSPBAP1	protein-coding	-0.072993825921925	2.18377819411839	-0.328886802352357	0.745722537493857	0.859063220646714	-6.40849981059562
202181	5	2857	LOC202181	pseudo	0.0880670264341945	5.39357014161426	0.344802606524452	0.745878894048931	0.85912330346793	-7.12526943982963
100507419	16	2257	MMP25-AS1	ncRNA	-0.0815571729371629	3.0061290602287	-0.331500751206675	0.745909151887994	0.85912330346793	-6.63121053861669
3203	7	863	HOXA6	protein-coding	0.0696306918421002	2.43061726212037	0.328535912084577	0.745983750761319	0.859131790823621	-6.47679005842308
100288366	12	1191	NA	NA	-0.0272455023008726	11.8159006255169	-0.328378002481324	0.746101313689919	0.859189752874063	-7.35726798419289
3104	1	2338	ZBTB48	protein-coding	0.039954705822528	4.66399527654614	0.327666085355277	0.746631411592391	0.859632859962043	-7.02703750084427
51422	7	3984	PRKAG2	protein-coding	0.0385458927220003	4.70945995766896	0.327610495185096	0.746672809821482	0.859632859962043	-7.03538606339733
79154	17	1598	DHRS11	protein-coding	-0.0404504111011402	4.42790402537835	-0.327590224616732	0.746687905593448	0.859632859962043	-6.98271379123777
6194	9	829	RPS6	protein-coding	-0.0281598100679399	10.2651464055452	-0.327180960491702	0.746992712639645	0.85990630347014	-7.35275611180951
5297	22	6836	PI4KA	protein-coding	-0.030272591029499	7.37756429475469	-0.326998655998253	0.747128501029183	0.859985148140149	-7.30983195550127
752014	16	1395	CEMP1	protein-coding	-0.0743341851411381	1.95938316701026	-0.326821327314897	0.747260591334885	0.860041640344114	-6.34524189032334
64172	2	2316	OSGEPL1	protein-coding	0.0552773159384279	3.02534288985827	0.326620599699528	0.747410120918527	0.860041640344114	-6.63904991131301
644192	15	1930	NR2F2-AS1	ncRNA	0.0954380975351782	1.18852419986208	0.326569275650008	0.747448355787155	0.860041640344114	-6.13564685860852
26790	18	66	SNORD58B	snoRNA	-0.0448725606530933	3.86429193609638	-0.326533775116773	0.747474803005403	0.860041640344114	-6.85865123499413
4302	17	7500	MLLT6	protein-coding	-0.0312067619642814	7.78002398782941	-0.3263951140261	0.747623713551559	0.860041640344114	-7.32122258210777
646993	9	627	HMGB3P24	pseudo	-0.112874309095082	0.45868791663905	-0.326306699956876	0.747643977235317	0.860041640344114	-5.95925101286569
124152	16	2554	IQCK	protein-coding	-0.0719741769289714	2.07026659913168	-0.326300377299286	0.747648687892853	0.860041640344114	-6.37707904313261
201255	17	2599	LRRC45	protein-coding	0.0369807190490219	4.88240670670111	0.32605995445441	0.747827821005099	0.860170272243399	-7.06609653356298
100505523	18	973	NA	NA	0.0290377301698102	6.76054839924949	0.325966040054966	0.747897798287478	0.860170474939384	-7.27597269844735
998	1	3155	CDC42	protein-coding	-0.02832108684891	8.67359136837861	-0.325879047834077	0.747962619729747	0.860170474939384	-7.33736496945345
120103	11	2465	SLC36A4	protein-coding	0.0375879934609399	4.61843257033753	0.325334687192726	0.748368288585155	0.860559257535538	-7.01951669383149
10671	8	1031	DCTN6	protein-coding	0.0429974007240946	4.6501183100646	0.325482934378698	0.748435369610296	0.860559257535538	-7.02517875405477
54764	10	4942	ZRANB1	protein-coding	0.0348632815794429	5.07817701111725	0.325033065647246	0.748593095567913	0.860663173033051	-7.09795956287168
400927	22	494	TPTEP2	pseudo	0.1069751027123	0.703370054344845	0.324628478090905	0.748894682176719	0.860932452639105	-6.01641825231238
23193	11	3923	GANAB	protein-coding	-0.0268477415369444	9.09419410133222	-0.324435302602659	0.749038693157188	0.860960536419937	-7.3436285297352
9656	6	7368	MDC1	protein-coding	-0.0284980646046035	8.52286553857118	-0.324387009200238	0.749074697026571	0.860960536419937	-7.33553557210329
147949	19	2666	ZNF583	protein-coding	0.133230581056945	0.0608032563635574	0.324272430195858	0.749160120732725	0.860960536419937	-5.86980675565491
79004	10	1196	CUEDC2	protein-coding	-0.0332678426716341	5.55600260939656	-0.324234227096378	0.749188603567548	0.860960536419937	-7.16205620003624
9354	11	6122	UBE4A	protein-coding	0.028165193156584	7.01367090020825	0.324087828084015	0.749297756735231	0.861008545393357	-7.29302858873028
56954	3	1271	NIT2	protein-coding	0.0357461099271084	5.32991534411338	0.323680240908578	0.74960167685434	0.861280329843698	-7.13425028817703
100506754	15	606	NA	NA	0.110640359878843	0.445058762591808	0.323174958163097	0.749978502518407	0.861635825198482	-5.9564272777446
27315	11	2807	PGAP2	protein-coding	0.0432196344650648	3.88795634525968	0.322815811232395	0.750246383318773	0.861866103238997	-6.86509952540018
439994	10	1164	LINC00863	ncRNA	0.0784220752273393	1.81928960927528	0.322685781175461	0.750343378249198	0.861900047698562	-6.30620045509764
132789	4	1918	GNPDA2	protein-coding	0.0456055622242942	3.68623311466997	0.322540497506145	0.750451756527986	0.861905387711637	-6.81477676624637
64840	X	1882	PORCN	protein-coding	-0.0872844722330544	1.41370603298547	-0.322498721936501	0.750482921125862	0.861905387711637	-6.1962693508664
93550	10	3700	ZFAND4	protein-coding	0.0962872423887822	1.05372604791939	0.32214192792796	0.750749107529732	0.862133612969307	-6.10280472123091
100287400	16	435	NA	NA	0.100312401256508	0.828919986062689	0.321941345861672	0.750898765959064	0.862227992649014	-6.04747973315173
22897	11	5628	CEP164	protein-coding	-0.0360782130452028	5.24894426791353	-0.321662043119334	0.751107176341464	0.862313450003312	-7.1243393097994
984	1	2335	CDK11B	protein-coding	-0.0274992484103041	7.44294574811289	-0.321598222467736	0.751154800843179	0.862313450003312	-7.31391862389112
58496	6	774	LY6G5B	protein-coding	-0.057905640847065	3.70863539068619	-0.322520293111922	0.751257154478243	0.862313450003312	-6.82043329895986
100506370	2	1452	NA	NA	-0.0290905928419666	8.04008394539698	-0.321390577663485	0.751309757449	0.862313450003312	-7.32807412640674
100506461	17	1131	NA	NA	0.04248032082436	3.93581339701326	0.321322069648124	0.75136088447882	0.862313450003312	-6.87711718769841
23741	15	2091	EID1	protein-coding	0.0279854255416994	8.07257747224671	0.321299051659622	0.751378062899044	0.862313450003312	-7.32869952058414
80745	2	2345	THUMPD2	protein-coding	0.0409990906652481	4.42759001587152	0.321096728709884	0.751529063068535	0.8624092939074	-6.98443098103578
8767	8	2585	RIPK2	protein-coding	0.0546854488620197	3.07071835458727	0.32047200068358	0.751995382525831	0.862866929451162	-6.65327007134233
25	9	5963	ABL1	protein-coding	-0.0300622671811206	6.07206976261713	-0.320113965244019	0.752262677062227	0.863043878226215	-7.21933745348163
262	6	3421	AMD1	protein-coding	0.0366066519100307	7.51082035502794	0.321688268917608	0.75228466699756	0.863043878226215	-7.31509912395624
100507293	13	1039	NA	NA	-0.0848774747707652	1.74283882473203	-0.319727167590065	0.752551480277067	0.863272474547634	-6.28665523342709
22994	17	3619	CEP131	protein-coding	0.0359612041218243	5.04257620770183	0.31901499844887	0.753083320385312	0.863805022098905	-7.0944480089344
9302	11	75	SNORD26	snoRNA	-0.0553172778167647	3.17998277836829	-0.318808636789064	0.75323745263086	0.863815181673786	-6.68350197961312
5584	3	4884	PRKCI	protein-coding	0.0352195464691114	4.89529880113141	0.31873270789848	0.753294166853302	0.863815181673786	-7.07075045433913
10693	17	1898	CCT6B	protein-coding	-0.0881239860326035	1.31303053864562	-0.318727206759116	0.753298275922624	0.863815181673786	-6.17100902321522
280636	11	1294	SELENOH	protein-coding	0.029619723301856	6.35809109588888	0.318641141073949	0.753362563561652	0.863815181673786	-7.24661801811711
84314	17	1776	TMEM107	protein-coding	-0.0718684336152142	2.04218539071767	-0.318223707080073	0.753674396272892	0.864015126028748	-6.37169600706378
79643	17	1664	CHMP6	protein-coding	0.0454395489657447	3.82524321871044	0.318154250958029	0.753726285783912	0.864015126028748	-6.85125148292667
373863	5	1603	DND1	protein-coding	0.0375609517397046	4.73724739614409	0.31813619116695	0.753739778149189	0.864015126028748	-7.04346842652104
26301	9	1949	GBGT1	protein-coding	-0.0987152588572274	0.817756697688561	-0.317273397499049	0.754384460654891	0.864676564957293	-6.04694300034888
642397	15	676	NA	NA	-0.0661716008893047	3.63023553442322	-0.319612833887898	0.754652526868217	0.864780631341482	-6.80051718085942
642846	12	3499	LOC642846	ncRNA	0.0397737414525225	5.74551082615527	0.317989224568326	0.754662865067074	0.864780631341482	-7.18463142254413
54936	1	1691	ADPRHL2	protein-coding	-0.0357820664256566	4.85686544122438	-0.31688026874116	0.754678269091495	0.864780631341482	-7.06513138229943
92912	15	3545	UBE2Q2	protein-coding	-0.0371104944129341	4.71711873844438	-0.316297559030028	0.755113833011387	0.865190071259779	-7.04082851562485
9535	19	657	GMFG	protein-coding	-0.0320643792822786	6.24087535465162	-0.316221103896521	0.755170987935799	0.865190071259779	-7.23700318003968
100506215	21	3946	PAXBP1-AS1	ncRNA	0.0583433160314433	2.81173785237804	0.316006866053874	0.755331151622939	0.865295991626135	-6.58513586325246
196463	12	2832	PLBD2	protein-coding	0.0328672723057451	5.63529212296079	0.315898595507977	0.75541209873153	0.865311151818772	-7.17371677312174
10947	8	3670	AP3M2	protein-coding	-0.051476394169016	3.25396603719374	-0.315777508435694	0.755502631383665	0.865311721191523	-6.70420289304579
339804	2	976	C2orf74	protein-coding	-0.0941385654222141	1.08229129778276	-0.315716799236713	0.755548022932546	0.865311721191523	-6.11278836468445
7444	2	2172	VRK2	protein-coding	-0.0348876781137604	5.11587553675291	-0.315597339496137	0.755637344221459	0.865336465794966	-7.10722886854693
56254	9	3940	RNF20	protein-coding	0.0323371263118514	5.68052140442146	0.315206185703773	0.755929838609783	0.865593853727098	-7.17900576786929
23098	17	7000	SARM1	protein-coding	0.0792740365706214	1.76185097846312	0.314793403636658	0.756238546941258	0.865819722417702	-6.29263289519861
83938	10	896	LRMDA	protein-coding	-0.0807993648032708	1.58782644991656	-0.314761246499612	0.756262598139635	0.865819722417702	-6.24553362550113
100506327	1	2478	NA	NA	-0.0678621818281963	2.18048802825611	-0.31441875220087	0.75651877474002	0.865974733916283	-6.41228962947562
1777	19	2008	DNASE2	protein-coding	-0.057251570446945	2.73997111281403	-0.314399031664568	0.75653352605379	0.865974733916283	-6.56694178910099
54776	19	2924	PPP1R12C	protein-coding	-0.0302958336848293	6.45212082245681	-0.314055170686324	0.756790755581557	0.866191586706379	-7.2562751802303
220869	9	1572	CBWD5	protein-coding	-0.0350067363368564	6.66839453000178	-0.314799942756774	0.756884081269961	0.866215035370881	-7.27264473538239
60496	11	2861	AASDHPPT	protein-coding	-0.0332014109600277	6.06830923473942	-0.313887423660591	0.756946811173537	0.866215035370881	-7.22100097795655
26133	20	3170	TRPC4AP	protein-coding	-0.029765010419095	6.07856618848963	-0.313618131913784	0.75711772984858	0.866333047075126	-7.22213338615809
5589	19	2283	PRKCSH	protein-coding	0.027403336806972	8.04973162597021	0.313332272902854	0.757331623050132	0.866500206908196	-7.33090942697307
100505813	5	1025	NA	NA	-0.0643176232737047	2.47289484472021	-0.312834884515313	0.75770384026088	0.866848466848146	-6.49468019390895
8667	8	1275	EIF3H	protein-coding	-0.0292704779823386	8.39611436588288	-0.312682044159122	0.757818229469651	0.866901723605109	-7.33731881009403
100131998	16	2492	RRN3P3	pseudo	0.0771823988638259	2.48212255997757	0.313207869011188	0.758128199676391	0.867111724360661	-6.49542077684699
8099	12	1615	CDK2AP1	protein-coding	0.0349031453781844	4.82105030705851	0.312130258119515	0.758231246283977	0.867111724360661	-7.06024404034014
54957	16	2889	TXNL4B	protein-coding	-0.0357638300867033	4.67848890623062	-0.312082758920006	0.758266803341377	0.867111724360661	-7.03520583960117
2744	2	4338	GLS	protein-coding	-0.0311908213918544	5.64917758610869	-0.312015880375685	0.758316868366601	0.867111724360661	-7.17661328794186
22850	18	5388	ADNP2	protein-coding	0.0306636319282836	5.8307293309939	0.311983541306987	0.758341077662943	0.867111724360661	-7.19649275810656
84902	19	2605	CEP89	protein-coding	-0.0536706781407473	2.97000133244901	-0.311674380059918	0.758572531238745	0.867252056277058	-6.62970992201213
23265	17	5130	EXOC7	protein-coding	-0.0280310387269156	6.61734099240403	-0.311588629788181	0.758636732314571	0.867252056277058	-7.27028864735877
91523	12	2075	PCED1B	protein-coding	0.0839465797464681	1.72557217021894	0.311496695241734	0.758705565538458	0.867252056277058	-6.28350890190617
285605	5	4974	DTWD2	protein-coding	-0.0614564823522474	2.79274424817479	-0.311457025161435	0.758735267953479	0.867252056277058	-6.58218835314715
55288	17	3309	RHOT1	protein-coding	0.0305878528931165	6.08590124096034	0.311180124697869	0.758942603969705	0.867345344211282	-7.22349066634415
51005	16	2283	AMDHD2	protein-coding	0.0453201905108848	3.63059257504751	0.311166737480713	0.758952628450626	0.867345344211282	-6.80417439406252
9299	11	70	SNORD30	snoRNA	-0.0594286801821793	2.70940225694621	-0.310852711426611	0.759187786795988	0.867536504289183	-6.55989746454703
611	7	1098	OPN1SW	protein-coding	-0.0864851347125315	1.26512785620376	-0.310338236251558	0.759573103298376	0.867899203062406	-6.16119553204733
9582	22	1536	APOBEC3B	protein-coding	0.0286893734157926	6.35790476378469	0.309771605624167	0.759997556112854	0.868306550698808	-7.24950627893089
11223	1	4396	MST1L	protein-coding	-0.0866281890959598	1.36710494194791	-0.30962216114841	0.760109515273576	0.868356829579924	-6.18801486072654
55254	3	2957	TMEM39A	protein-coding	0.0349393008582731	4.79752488307824	0.3094265231615	0.760256089366945	0.868446640387967	-7.05699435133739
7182	3	8330	NR2C2	protein-coding	0.0330456242118637	7.06160273301002	0.309406267539846	0.760829134577787	0.868963839824187	-7.30020106703015
64965	2	1458	MRPS9	protein-coding	-0.0410853686451488	5.0976757436093	-0.309558030950849	0.760844855136773	0.868963839824187	-7.10595384846707
7155	3	5189	TOP2B	protein-coding	-0.0274318001902424	9.06342880162144	-0.308199940085898	0.761175269927981	0.869263518714001	-7.34858636181919
9297	11	65	SNORD29	snoRNA	0.050137997299522	3.43614110029881	0.307835661029738	0.761448324540321	0.869392573559363	-6.75466604081015
51386	22	1949	EIF3L	protein-coding	-0.0267878995954361	8.30641630569585	-0.307771129855733	0.761496698859838	0.869392573559363	-7.33735571426226
268	19	2018	AMH	protein-coding	0.0496066881022638	3.82645121032108	0.308084168727303	0.761536267987848	0.869392573559363	-6.85427500508958
79850	17	2080	FAM57A	protein-coding	-0.0414120042753938	3.93966102906952	-0.307686142606245	0.761560409141835	0.869392573559363	-6.88313728414797
55829	15	1871	SELENOS	protein-coding	-0.0377278189584603	4.50966739462533	-0.306697482705847	0.762301681194722	0.870161070476762	-7.00542818966899
100506720	11	437	NA	NA	-0.0343976853896597	4.81579094157824	-0.306264931979705	0.762626070708056	0.870328341828745	-7.06155739880488
7360	2	2437	UGP2	protein-coding	-0.0328850712686486	6.84622385640079	-0.306838797872065	0.762642118708667	0.870328341828745	-7.28798305869434
100506262	2	2872	NA	NA	0.0626966183274069	2.62893685776237	0.306229643522097	0.762652537115446	0.870328341828745	-6.53858594615135
